Modelo,AUC_media,AUC_DE,Brier_media,Brier_DE,DE_prediccion,Convergencia_pct,Repeticiones_validas,Estado,Replica,Prevalencia_observada,Escenario,n,p,Prevalencia,Correlacion
Logit,0.6749295206369597,0.09205499937120483,0.29837278399160483,0.07712947681752247,0.2354561866064145,86.0,86,Dominado,46,0.49333333333333335,34,75,15,0.5,0.5
Firth,0.6631712212906143,0.09168490842221495,0.28940944829077886,0.07739780425532898,0.2131146623704415,100.0,100,Dominado,46,0.49333333333333335,34,75,15,0.5,0.5
Elastic Net,0.6800028590067347,0.08740864817008792,0.2560305286675129,0.04876559246043588,0.1722426280576036,100.0,100,No dominado,46,0.49333333333333335,34,75,15,0.5,0.5
CART,0.5424105140022558,0.10142791956716467,0.3795875222459238,0.08351394993417145,0.3227881079667942,100.0,100,Dominado,46,0.49333333333333335,34,75,15,0.5,0.5
Logit,0.5971939999694041,0.09221542836178673,0.3354188184800612,0.07225783687223518,0.22829356145862092,99.0,99,Dominado,47,0.49333333333333335,34,75,15,0.5,0.5
Firth,0.5975369014416038,0.09197748577966308,0.3095422169073527,0.06264297549882926,0.19769626894427036,100.0,100,Dominado,47,0.49333333333333335,34,75,15,0.5,0.5
Elastic Net,0.6179442996052014,0.08787614468625289,0.2861799003643808,0.049374936061801364,0.16781210273651687,100.0,100,No dominado,47,0.49333333333333335,34,75,15,0.5,0.5
CART,0.5400952887485427,0.09929016969361903,0.3828696383212562,0.07320770974701808,0.30734710637287527,100.0,100,Dominado,47,0.49333333333333335,34,75,15,0.5,0.5
Logit,0.692415959586383,0.103076733032076,0.267807340436164,0.07282189185016624,0.19962404229521874,68.0,68,No dominado,48,0.68,34,75,15,0.5,0.5
Firth,0.6535129624207124,0.11748801381659608,0.276903130683672,0.08914733437277085,0.20093154354397755,100.0,100,Dominado,48,0.68,34,75,15,0.5,0.5
Elastic Net,0.6748001328594532,0.10344544110170467,0.23569928119424155,0.05686419059959519,0.1459494683600056,100.0,100,No dominado,48,0.68,34,75,15,0.5,0.5
CART,0.5940735007728393,0.11681295031052993,0.30665615959093623,0.08023140567487375,0.26926888012834793,100.0,100,Dominado,48,0.68,34,75,15,0.5,0.5
Logit,0.6132891165673428,0.08814503125477602,0.33851033808905867,0.08694486919504371,0.2275349631582763,96.0,96,No dominado,49,0.5066666666666667,34,75,15,0.5,0.5
Firth,0.6098558679823733,0.09005313046308447,0.31341523239368824,0.0755691917870229,0.19817328093565542,100.0,100,Dominado,49,0.5066666666666667,34,75,15,0.5,0.5
Elastic Net,0.61784964528811,0.08929508177540789,0.2865267321706676,0.05579133606402008,0.16853387789173116,100.0,100,No dominado,49,0.5066666666666667,34,75,15,0.5,0.5
CART,0.5312081129452612,0.09618314350838571,0.3859405247538739,0.07636269892106565,0.3143635582386518,100.0,100,Dominado,49,0.5066666666666667,34,75,15,0.5,0.5
Logit,0.6730209966315792,0.08345723690648311,0.3111499592110471,0.07259761168587948,0.22389986310479704,82.0,82,No dominado,50,0.5333333333333333,34,75,15,0.5,0.5
Firth,0.6565276738806223,0.09444116929459,0.30007560016915674,0.07452698110220715,0.20623909266597742,100.0,100,Dominado,50,0.5333333333333333,34,75,15,0.5,0.5
Elastic Net,0.6727427587213236,0.08644711548215384,0.26371228051976253,0.051864832727473095,0.16537598299874323,100.0,100,No dominado,50,0.5333333333333333,34,75,15,0.5,0.5
CART,0.5825991426869477,0.10044779740795948,0.3372091417188377,0.08092199388920909,0.29363485752418916,100.0,100,Dominado,50,0.5333333333333333,34,75,15,0.5,0.5
Logit,0.5869609618942914,0.15540395870427873,0.25634443171264276,0.08359890780430462,0.20524452883828845,56.56565656565656,56,No dominado,1,0.2,35,75,15,0.2,0.0
Firth,0.5709930990840932,0.14126467392906036,0.24203189423882798,0.06743609554571396,0.19293506085098516,100.0,99,No dominado,1,0.2,35,75,15,0.2,0.0
Elastic Net,0.5670559077705665,0.1336013925059505,0.2013658309170063,0.04805168061224778,0.13935656994722645,100.0,99,No dominado,1,0.2,35,75,15,0.2,0.0
CART,0.5092256909117654,0.10259511127571308,0.2485810028537221,0.06702353814776131,0.2377327779922666,100.0,99,No dominado,1,0.2,35,75,15,0.2,0.0
Logit,0.47279095589398035,0.1322749713554409,0.26523207788718756,0.07021252844206445,0.20209172512092433,50.0,50,No dominado,2,0.17333333333333334,35,75,15,0.2,0.0
Firth,0.4491062584084722,0.11900485220738591,0.2836211471125337,0.07710566716402324,0.21237636232591867,100.0,100,No dominado,2,0.17333333333333334,35,75,15,0.2,0.0
Elastic Net,0.4085206955427482,0.11733026511368153,0.22145875356403727,0.045630112372447025,0.14784570215447526,100.0,100,No dominado,2,0.17333333333333334,35,75,15,0.2,0.0
CART,0.4731386999367617,0.1158762550179108,0.22987671002540241,0.06248047299493054,0.22578490785868893,100.0,100,No dominado,2,0.17333333333333334,35,75,15,0.2,0.0
Logit,0.5830059501908439,0.15758949568509176,0.23528445224175384,0.07394495928419652,0.18354665629635286,46.0,46,No dominado,3,0.17333333333333334,35,75,15,0.2,0.0
Firth,0.545174564279169,0.14556494653354204,0.2535872241451463,0.07885634314202292,0.1965833950313878,100.0,100,Dominado,3,0.17333333333333334,35,75,15,0.2,0.0
Elastic Net,0.5525374435738184,0.13285494148622023,0.20304128128969876,0.053657154216744815,0.14095792419935316,100.0,100,No dominado,3,0.17333333333333334,35,75,15,0.2,0.0
CART,0.532082551749341,0.12417671283611936,0.2144621146011526,0.07559386625855356,0.21577245148810487,100.0,100,No dominado,3,0.17333333333333334,35,75,15,0.2,0.0
Logit,0.41953391436150056,0.3867415418090474,0.19198743095044432,0.1264172668964983,0.15598223483708243,5.319148936170213,5,Dominado,4,0.08,35,75,15,0.2,0.0
Firth,0.36548912299153463,0.183692171721537,0.18425744473432637,0.060717466488308114,0.17535700607773344,100.0,94,Dominado,4,0.08,35,75,15,0.2,0.0
Elastic Net,0.25452965661930926,0.1655377236041201,0.11535846299318599,0.03427745657573935,0.0941371931058369,100.0,94,No dominado,4,0.08,35,75,15,0.2,0.0
CART,0.43490520536547655,0.10752617755299686,0.12251618271257544,0.03656968124816127,0.15251234248157533,100.0,94,No dominado,4,0.08,35,75,15,0.2,0.0
Logit,0.7264286062616296,0.14120536158060176,0.2144613626293448,0.07481185648206151,0.179572721318378,32.0,32,No dominado,5,0.2,35,75,15,0.2,0.0
Firth,0.6605598347158438,0.13771805354440253,0.2326826084080097,0.07014080116723169,0.19273607801447593,100.0,100,Dominado,5,0.2,35,75,15,0.2,0.0
Elastic Net,0.6933477784433174,0.13065216315092004,0.1799625843862628,0.04785769865654748,0.13002562787606795,100.0,100,No dominado,5,0.2,35,75,15,0.2,0.0
CART,0.669584242097509,0.13159530652028553,0.1983915384432452,0.06494911104198849,0.2002906837456373,100.0,100,Dominado,5,0.2,35,75,15,0.2,0.0
Logit,0.6636584592335236,0.12025472818963194,0.27693064717747656,0.07505576863422801,0.21174493390272878,75.0,75,No dominado,6,0.26666666666666666,35,75,15,0.2,0.0
Firth,0.6394830556416625,0.11475825657742383,0.26985433934188985,0.06957666495452235,0.1977853358791829,100.0,100,No dominado,6,0.26666666666666666,35,75,15,0.2,0.0
Elastic Net,0.6369825014039712,0.10333735293575448,0.24147824696861478,0.05033033936505602,0.16373265476491472,100.0,100,No dominado,6,0.26666666666666666,35,75,15,0.2,0.0
CART,0.5505497326725264,0.11999022121045494,0.3031911674046317,0.07152890389608213,0.27357801297606,100.0,100,Dominado,6,0.26666666666666666,35,75,15,0.2,0.0
Logit,0.7223090101165045,0.140388827192546,0.1834221533950651,0.07537004542572286,0.16189486449230694,24.0,24,No dominado,7,0.14666666666666667,35,75,15,0.2,0.0
Firth,0.6599370866483837,0.12880551175388305,0.20184822806540811,0.07259106158607802,0.1730964112276006,100.0,100,Dominado,7,0.14666666666666667,35,75,15,0.2,0.0
Elastic Net,0.7012731667620759,0.10933300398635704,0.14254427150580398,0.04234163897589411,0.10755140311711464,100.0,100,No dominado,7,0.14666666666666667,35,75,15,0.2,0.0
CART,0.6590560121201218,0.15984459074520516,0.15426425678146527,0.061038237654020035,0.16412661962260594,100.0,100,Dominado,7,0.14666666666666667,35,75,15,0.2,0.0
Logit,0.6349957988450873,0.12764978291848578,0.2614576097130293,0.06885659724113075,0.20054149296572113,51.0,51,No dominado,8,0.21333333333333335,35,75,15,0.2,0.0
Firth,0.6032897622988432,0.10982031345442801,0.267439310371574,0.07461837452854661,0.19526483760037067,100.0,100,No dominado,8,0.21333333333333335,35,75,15,0.2,0.0
Elastic Net,0.5914870076432218,0.10821226281976934,0.22421905992521576,0.05060756764758398,0.15236916239046616,100.0,100,No dominado,8,0.21333333333333335,35,75,15,0.2,0.0
CART,0.49390047980075424,0.105458472265631,0.2656887688367292,0.06261837701010178,0.24473676934120794,100.0,100,No dominado,8,0.21333333333333335,35,75,15,0.2,0.0
Logit,0.5062345678833232,0.11838611380109601,0.26281909041796947,0.077422666990871,0.21126768002682628,66.0,66,No dominado,9,0.2,35,75,15,0.2,0.0
Firth,0.4789228457906439,0.1196934729626576,0.2664653162834327,0.07700995131043258,0.20505611153182254,100.0,100,Dominado,9,0.2,35,75,15,0.2,0.0
Elastic Net,0.49769549862735607,0.11878306825796194,0.2281694922294952,0.060541525340688934,0.1598081243153857,100.0,100,No dominado,9,0.2,35,75,15,0.2,0.0
CART,0.5026882189391985,0.11115201225089134,0.26020361196204106,0.06423447350602618,0.24164206888787088,100.0,100,No dominado,9,0.2,35,75,15,0.2,0.0
Logit,0.5141954326523946,0.1310243162800764,0.31206463557962505,0.09087606388156357,0.23253326129233812,87.0,87,Dominado,10,0.25333333333333335,35,75,15,0.2,0.0
Firth,0.5172081868449765,0.12686604921873362,0.28644961095267957,0.0787339657738233,0.2029019299466767,100.0,100,Dominado,10,0.25333333333333335,35,75,15,0.2,0.0
Elastic Net,0.5257424635320818,0.12531288461198917,0.2540878494658792,0.056653124981101165,0.17212939957783055,100.0,100,No dominado,10,0.25333333333333335,35,75,15,0.2,0.0
CART,0.4670768550559903,0.10305267956471972,0.31303006140882705,0.06338495582907096,0.2807034458037724,100.0,100,No dominado,10,0.25333333333333335,35,75,15,0.2,0.0
Logit,0.8204099882757845,0.12419449039425554,0.1434841998836374,0.08293896022710455,0.13609100589314554,17.0,17,No dominado,11,0.14666666666666667,35,75,15,0.2,0.0
Firth,0.5975752634873162,0.18002209327951726,0.21567288781279273,0.08369228023668963,0.19301847693193944,100.0,100,Dominado,11,0.14666666666666667,35,75,15,0.2,0.0
Elastic Net,0.5981511383177918,0.16699851085099673,0.14813817189399306,0.045112614546111186,0.12199844346582334,100.0,100,No dominado,11,0.14666666666666667,35,75,15,0.2,0.0
CART,0.5604881241675539,0.15677051456756586,0.17560031763628195,0.050185891838715996,0.1933043656678016,100.0,100,No dominado,11,0.14666666666666667,35,75,15,0.2,0.0
Logit,0.5342490806383066,0.17226196641364597,0.24943230687111764,0.09195091403586962,0.21005482053144595,74.0,74,Dominado,12,0.17333333333333334,35,75,15,0.2,0.0
Firth,0.5297797102519968,0.15938525156616923,0.23629652540660526,0.08428344127731051,0.19215970677333044,100.0,100,Dominado,12,0.17333333333333334,35,75,15,0.2,0.0
Elastic Net,0.5446151603275489,0.15930415244900833,0.1851433212462219,0.054680213711374104,0.14532087119834342,100.0,100,No dominado,12,0.17333333333333334,35,75,15,0.2,0.0
CART,0.5309736587385683,0.11805292144958984,0.22145118449253698,0.06083731462264301,0.23073957833311542,100.0,100,No dominado,12,0.17333333333333334,35,75,15,0.2,0.0
Logit,0.7082861892937792,0.12009826103767562,0.20768768462294057,0.053515732094655585,0.16798729269280802,40.0,40,No dominado,13,0.21333333333333335,35,75,15,0.2,0.0
Firth,0.6676322708889434,0.12955277607844315,0.24301772566430696,0.08403173240398785,0.19381073233787685,100.0,100,Dominado,13,0.21333333333333335,35,75,15,0.2,0.0
Elastic Net,0.6686784101015928,0.10937854900764082,0.20201450034939325,0.05709002880701093,0.1411019148424282,100.0,100,No dominado,13,0.21333333333333335,35,75,15,0.2,0.0
CART,0.5317864636947721,0.11556301800194259,0.252796528138417,0.07518395815941928,0.24802439244687813,100.0,100,Dominado,13,0.21333333333333335,35,75,15,0.2,0.0
Logit,0.641516629227821,0.14198455133774848,0.2530893241857979,0.07928839425906012,0.19480749219772017,45.0,45,No dominado,14,0.21333333333333335,35,75,15,0.2,0.0
Firth,0.5928145147862662,0.14701493930193316,0.26231743577629957,0.07806209074355289,0.20457121969987363,100.0,100,Dominado,14,0.21333333333333335,35,75,15,0.2,0.0
Elastic Net,0.6192218523042611,0.12234433334734866,0.21583896386550885,0.051501110914446716,0.14609067337528198,100.0,100,No dominado,14,0.21333333333333335,35,75,15,0.2,0.0
CART,0.5213184794048005,0.1364335378674483,0.2784085407270434,0.068578097106495,0.2640363375897786,100.0,100,Dominado,14,0.21333333333333335,35,75,15,0.2,0.0
Logit,0.4587465136019547,0.11096050886018963,0.31013018646793417,0.08337213521968079,0.2312015755235664,85.0,85,No dominado,15,0.21333333333333335,35,75,15,0.2,0.0
Firth,0.4495552102753628,0.11139789867028259,0.28842600934624035,0.07291651475929434,0.20436626710796044,100.0,100,No dominado,15,0.21333333333333335,35,75,15,0.2,0.0
Elastic Net,0.4379979516756829,0.10235589732231648,0.25045210580446,0.05414893524976473,0.16761362318669876,100.0,100,No dominado,15,0.21333333333333335,35,75,15,0.2,0.0
CART,0.4739252217088808,0.11475535266629691,0.2898518355200021,0.06420170091219127,0.2710964581684822,100.0,100,No dominado,15,0.21333333333333335,35,75,15,0.2,0.0
Logit,0.4724309530520648,0.13021464699918986,0.31594750413013234,0.08030943953924381,0.22794910799005233,93.0,93,No dominado,16,0.24,35,75,15,0.2,0.0
Firth,0.46345909497086957,0.1294734590642263,0.29397015656124237,0.07135685459798695,0.19953864331290871,100.0,100,No dominado,16,0.24,35,75,15,0.2,0.0
Elastic Net,0.45889084676378245,0.12366058897911252,0.269234145852769,0.05809874050016988,0.17176030597862926,100.0,100,No dominado,16,0.24,35,75,15,0.2,0.0
CART,0.5131395773008051,0.11916547137239941,0.2866124487213451,0.07492469160158599,0.26575667286469623,100.0,100,No dominado,16,0.24,35,75,15,0.2,0.0
Logit,0.7765470272804732,0.1626127238208126,0.1423984592995803,0.05624999438662369,0.13387160574087825,18.0,18,No dominado,17,0.13333333333333333,35,75,15,0.2,0.0
Firth,0.5711682676367341,0.16991858827782277,0.22213955640846467,0.07759502983399248,0.1898887736264706,100.0,100,Dominado,17,0.13333333333333333,35,75,15,0.2,0.0
Elastic Net,0.6253611542815911,0.15042893610464544,0.14722995460678787,0.0413355202072312,0.10787288049317041,100.0,100,No dominado,17,0.13333333333333333,35,75,15,0.2,0.0
CART,0.5574410770530186,0.15773478204027974,0.175855747810603,0.050744194772190575,0.18577180830635623,100.0,100,Dominado,17,0.13333333333333333,35,75,15,0.2,0.0
Logit,0.7160477781746996,0.11571595587020866,0.23041945459000274,0.08482880633407618,0.19263051684098798,50.0,50,No dominado,18,0.22666666666666666,35,75,15,0.2,0.0
Firth,0.6519688219583166,0.13447330458086917,0.24582564286987732,0.08458318541509176,0.19497892790937615,100.0,100,Dominado,18,0.22666666666666666,35,75,15,0.2,0.0
Elastic Net,0.672604930119332,0.11826634046060883,0.20034928633842228,0.05484437231937399,0.14108275177970067,100.0,100,No dominado,18,0.22666666666666666,35,75,15,0.2,0.0
CART,0.49657396852106933,0.1284566808366254,0.2864064252647159,0.07305471605631926,0.2623687147561615,100.0,100,Dominado,18,0.22666666666666666,35,75,15,0.2,0.0
Logit,0.8161101154278542,0.16045547167261928,0.11753336133915321,0.06020180595742846,0.11424982824065272,9.183673469387756,9,No dominado,19,0.13333333333333333,35,75,15,0.2,0.0
Firth,0.6032127865844499,0.15046931443387915,0.19773234226860192,0.06689287919077193,0.1737832953097052,100.0,98,No dominado,19,0.13333333333333333,35,75,15,0.2,0.0
Elastic Net,0.6296483089709921,0.15160838570228632,0.14327281280231208,0.04545687334663085,0.10869269113063396,100.0,98,No dominado,19,0.13333333333333333,35,75,15,0.2,0.0
CART,0.5319100684240889,0.16858749691266306,0.1946740331216041,0.06225483488953111,0.21838018213380772,100.0,98,Dominado,19,0.13333333333333333,35,75,15,0.2,0.0
Logit,0.5434516522205429,0.10988525447018481,0.27680803525341524,0.06395758188688179,0.21140854416734117,78.0,78,No dominado,20,0.22666666666666666,35,75,15,0.2,0.0
Firth,0.5349894895765067,0.10904849412336616,0.2684534367030756,0.07118437158500134,0.1976412781429874,100.0,100,Dominado,20,0.22666666666666666,35,75,15,0.2,0.0
Elastic Net,0.5432019776123096,0.10265040433970696,0.23280551107624,0.04817339116396404,0.15835067496626545,100.0,100,No dominado,20,0.22666666666666666,35,75,15,0.2,0.0
CART,0.4702308941607242,0.10863630664875207,0.2823338319997017,0.06974941110350805,0.2567407927028244,100.0,100,Dominado,20,0.22666666666666666,35,75,15,0.2,0.0
Logit,0.5941677171006239,0.10797761299653355,0.26974475589760655,0.0800907164251812,0.2163213591420571,67.0,67,No dominado,21,0.21333333333333335,35,75,15,0.2,0.0
Firth,0.5694143781031089,0.1135661608890505,0.27020319790057434,0.08299780326836793,0.20180006095460615,100.0,100,No dominado,21,0.21333333333333335,35,75,15,0.2,0.0
Elastic Net,0.566079307622369,0.11485932654901854,0.2244790565260524,0.0534690392971355,0.15136788255708977,100.0,100,No dominado,21,0.21333333333333335,35,75,15,0.2,0.0
CART,0.46307308025347665,0.10362530103661176,0.2835134191157536,0.06173838843296195,0.25952587909737057,100.0,100,No dominado,21,0.21333333333333335,35,75,15,0.2,0.0
Logit,0.5811363631171345,0.1307056844794341,0.252454286136033,0.07887539200882217,0.20215714081139496,81.0,81,Dominado,22,0.22666666666666666,35,75,15,0.2,0.0
Firth,0.5820460188202519,0.12400321144110307,0.24173042537308553,0.07211955321419491,0.1841965315674262,100.0,100,No dominado,22,0.22666666666666666,35,75,15,0.2,0.0
Elastic Net,0.5749273459786916,0.11374351651588495,0.2184149221721847,0.04935022077974066,0.14882226930274403,100.0,100,No dominado,22,0.22666666666666666,35,75,15,0.2,0.0
CART,0.5203134207588913,0.12984827540975383,0.2857760067653371,0.07145799787574739,0.2740007261627806,100.0,100,Dominado,22,0.22666666666666666,35,75,15,0.2,0.0
Logit,0.6250449555772822,0.18061540347043917,0.20941761789058175,0.10005509687553558,0.1942116834328894,39.0,39,No dominado,23,0.16,35,75,15,0.2,0.0
Firth,0.5650560453086764,0.16431916635987193,0.22344855565254249,0.08764542828278017,0.19677451184847208,100.0,100,No dominado,23,0.16,35,75,15,0.2,0.0
Elastic Net,0.564865225617601,0.16059887950023818,0.16570616646015515,0.05179608667974462,0.1337300759029652,100.0,100,No dominado,23,0.16,35,75,15,0.2,0.0
CART,0.5513897784777382,0.1384668617152448,0.19430458613767898,0.06287527992747557,0.20354253173421935,100.0,100,No dominado,23,0.16,35,75,15,0.2,0.0
Logit,0.8072649215228489,0.07340792527089104,0.17695102641566657,0.04073039941607553,0.13800902100804838,7.07070707070707,7,No dominado,24,0.18666666666666668,35,75,15,0.2,0.0
Firth,0.6827163471197352,0.12573385927679667,0.2424382102464661,0.07352015767801111,0.20040828568940738,100.0,99,Dominado,24,0.18666666666666668,35,75,15,0.2,0.0
Elastic Net,0.7036698169090116,0.10406667513401774,0.18081960273694642,0.04508505413571902,0.12484033315593238,100.0,99,No dominado,24,0.18666666666666668,35,75,15,0.2,0.0
CART,0.5212957472137084,0.11915260363284616,0.25220414195871627,0.05823467573156825,0.23974853062368215,100.0,99,Dominado,24,0.18666666666666668,35,75,15,0.2,0.0
Logit,0.6218401427491244,0.1473738428286813,0.24663956027714698,0.0851287972340849,0.20304218901565843,42.0,42,No dominado,25,0.18666666666666668,35,75,15,0.2,0.0
Firth,0.5669119792768036,0.13540856398637613,0.2684935796621036,0.08564211119485206,0.20877311318428857,100.0,100,No dominado,25,0.18666666666666668,35,75,15,0.2,0.0
Elastic Net,0.5597907393648884,0.12140747418532713,0.21809655094251673,0.055333398439043564,0.14871065205002196,100.0,100,No dominado,25,0.18666666666666668,35,75,15,0.2,0.0
CART,0.5256615214894572,0.10664568115481769,0.2544386774269938,0.06262870470852164,0.23422323683020163,100.0,100,No dominado,25,0.18666666666666668,35,75,15,0.2,0.0
Logit,0.5544083202765987,0.12427572812250849,0.25724592788973333,0.06517559955383313,0.2023894536096577,71.0,71,No dominado,26,0.2,35,75,15,0.2,0.0
Firth,0.5312388616297065,0.12084485597328451,0.2570871431166447,0.07901213029307111,0.19663010568875278,100.0,100,Dominado,26,0.2,35,75,15,0.2,0.0
Elastic Net,0.543728245275863,0.11907486981594341,0.22132299335403535,0.053214970131566716,0.14817895599170405,100.0,100,No dominado,26,0.2,35,75,15,0.2,0.0
CART,0.4688370848295358,0.10802808392467868,0.2661070868664241,0.06857382234333005,0.24452320534419938,100.0,100,No dominado,26,0.2,35,75,15,0.2,0.0
Logit,0.5266478395886048,0.18766209275006454,0.21357141445313704,0.071040291310301,0.18559973079839306,59.59595959595959,59,Dominado,27,0.14666666666666667,35,75,15,0.2,0.0
Firth,0.504580626636138,0.16423018889130162,0.21468693606805916,0.07152936904046901,0.1770827816811127,100.0,99,Dominado,27,0.14666666666666667,35,75,15,0.2,0.0
Elastic Net,0.5383791935580337,0.16353051962150172,0.1669134760834893,0.04642437909355112,0.12196950391446597,100.0,99,No dominado,27,0.14666666666666667,35,75,15,0.2,0.0
CART,0.5939022664011415,0.1364477902547503,0.1725681136855091,0.05977138431867664,0.1873305318347075,100.0,99,No dominado,27,0.14666666666666667,35,75,15,0.2,0.0
Logit,0.5102651356922215,0.1337409283969108,0.27837572628779667,0.07273366197403736,0.21418797639932435,88.0,88,Dominado,28,0.2,35,75,15,0.2,0.0
Firth,0.5151125734122285,0.13585906941901743,0.24950977773535096,0.05932547152115969,0.18435100271126037,100.0,100,Dominado,28,0.2,35,75,15,0.2,0.0
Elastic Net,0.5193796627168128,0.13325862770598274,0.21704632010317915,0.04571759646416314,0.14612033350832748,100.0,100,No dominado,28,0.2,35,75,15,0.2,0.0
CART,0.4772523584401048,0.1160905206313962,0.26166051910963023,0.057754698424884274,0.2436395521457596,100.0,100,No dominado,28,0.2,35,75,15,0.2,0.0
Logit,0.527703539196442,0.2024871723825929,0.23950241766432923,0.0764012719606577,0.2029784498128821,39.0,39,Dominado,29,0.14666666666666667,35,75,15,0.2,0.0
Firth,0.5150093351830201,0.16302722827439692,0.2258195223712751,0.07276403371678292,0.1881525135604494,100.0,100,Dominado,29,0.14666666666666667,35,75,15,0.2,0.0
Elastic Net,0.5429110084494589,0.1566185913153439,0.16249278735377942,0.04049500117956951,0.12045068824991845,100.0,100,No dominado,29,0.14666666666666667,35,75,15,0.2,0.0
CART,0.49323191329774085,0.12187823848229966,0.20648453816452875,0.054965196050010705,0.21682818265695336,100.0,100,No dominado,29,0.14666666666666667,35,75,15,0.2,0.0
Logit,0.5629945101401742,0.11209019508471672,0.2759841630459084,0.06611670957083794,0.2147763096219037,72.0,72,No dominado,30,0.21333333333333335,35,75,15,0.2,0.0
Firth,0.5488377883267715,0.10407831966246478,0.2676680848414181,0.06471824614195679,0.19518547414030538,100.0,100,No dominado,30,0.21333333333333335,35,75,15,0.2,0.0
Elastic Net,0.5416039707564404,0.10362482751014115,0.23261047095572177,0.04927819628766901,0.15739918761946115,100.0,100,No dominado,30,0.21333333333333335,35,75,15,0.2,0.0
CART,0.5500764684443753,0.1255378511088457,0.2454677080353904,0.07094165714551011,0.23645872232129084,100.0,100,No dominado,30,0.21333333333333335,35,75,15,0.2,0.0
Logit,0.330362569145894,0.1408705787901498,0.2698518959319186,0.07986521033950832,0.21176330561787593,79.7979797979798,79,Dominado,31,0.17333333333333334,35,75,15,0.2,0.0
Firth,0.3381502024370943,0.13400863673544092,0.2630371311948337,0.07590453264820002,0.19809816594788893,100.0,99,No dominado,31,0.17333333333333334,35,75,15,0.2,0.0
Elastic Net,0.33648191248691284,0.1317988181021031,0.21783570343152672,0.05730330497095447,0.14776876447822915,100.0,99,No dominado,31,0.17333333333333334,35,75,15,0.2,0.0
CART,0.3992984554318451,0.09891471489315401,0.26444624056105875,0.06589695258044534,0.24022973867550623,100.0,99,No dominado,31,0.17333333333333334,35,75,15,0.2,0.0
Logit,0.7186516296984591,0.18393283171854574,0.20668634772888786,0.07272725562816088,0.1874220747059278,23.0,23,No dominado,32,0.16,35,75,15,0.2,0.0
Firth,0.6441507520143636,0.16030675463642052,0.217681284652264,0.07768451379742514,0.18565220392986445,100.0,100,Dominado,32,0.16,35,75,15,0.2,0.0
Elastic Net,0.6632537718684474,0.13712838089858884,0.16010307096333848,0.04659359064257225,0.11666894117007921,100.0,100,No dominado,32,0.16,35,75,15,0.2,0.0
CART,0.5312314464225147,0.1411422307351558,0.22317703200123468,0.06792440104975066,0.2261728561072337,100.0,100,Dominado,32,0.16,35,75,15,0.2,0.0
Logit,0.6944305557421905,0.09127134632291818,0.2054243360990122,0.0653689639541013,0.1656005214476485,28.000000000000004,28,No dominado,33,0.16,35,75,15,0.2,0.0
Firth,0.6352643134254461,0.12040264697372668,0.2316280039685145,0.06969649063118574,0.1821894691202209,100.0,100,Dominado,33,0.16,35,75,15,0.2,0.0
Elastic Net,0.6592112651226124,0.10432461539737801,0.18241403677755258,0.04796955115206609,0.12364081788759783,100.0,100,No dominado,33,0.16,35,75,15,0.2,0.0
CART,0.5371363639688217,0.13096055549292077,0.21673506498985948,0.06119400163242607,0.2141812228673511,100.0,100,Dominado,33,0.16,35,75,15,0.2,0.0
Logit,,,,,,0.0,0,No evaluable,34,0.10666666666666667,35,75,15,0.2,0.0
Firth,0.7127088188394841,0.1758069052400311,0.14306035178751286,0.0519422487762455,0.1491105394699404,100.0,95,Dominado,34,0.10666666666666667,35,75,15,0.2,0.0
Elastic Net,0.7325460482176175,0.17396125056133166,0.09660998098315005,0.034303731292916806,0.07611048795291694,100.0,95,No dominado,34,0.10666666666666667,35,75,15,0.2,0.0
CART,0.517692706486128,0.15246069919345004,0.15007052338273244,0.05126836415266723,0.18550957995258796,100.0,95,No dominado,34,0.10666666666666667,35,75,15,0.2,0.0
Logit,0.5044442877654335,0.14343827075464768,0.28394943798023,0.077703703265573,0.21842330254143874,74.0,74,No dominado,35,0.22666666666666666,35,75,15,0.2,0.0
Firth,0.4879089133406711,0.13586267934699256,0.27840628788618915,0.07631081473902603,0.20620750503556165,100.0,100,Dominado,35,0.22666666666666666,35,75,15,0.2,0.0
Elastic Net,0.49634415672325277,0.1279403740929265,0.24224212398868658,0.057217107795032224,0.1598915411319248,100.0,100,No dominado,35,0.22666666666666666,35,75,15,0.2,0.0
CART,0.4951429055987837,0.12461527024954153,0.2797596711600036,0.07840075388482617,0.2575932406817167,100.0,100,No dominado,35,0.22666666666666666,35,75,15,0.2,0.0
Logit,0.7285527305268185,0.10522001306019174,0.229585256798044,0.07378121277347757,0.19440667518268256,45.0,45,No dominado,36,0.24,35,75,15,0.2,0.0
Firth,0.6727568058001812,0.11137596499585517,0.24914407947912667,0.0722162895613487,0.19749112348252923,100.0,100,Dominado,36,0.24,35,75,15,0.2,0.0
Elastic Net,0.698613091115315,0.09710090956770506,0.20233764573489466,0.04940206320716543,0.14257746792382434,100.0,100,No dominado,36,0.24,35,75,15,0.2,0.0
CART,0.5541782689582664,0.10972233019275275,0.26738559800934153,0.07452121969595299,0.25366225556550515,100.0,100,Dominado,36,0.24,35,75,15,0.2,0.0
Logit,0.7679165410593536,0.12946309471767475,0.19568915208920362,0.07630750586630622,0.16711244486442087,33.0,33,No dominado,37,0.17333333333333334,35,75,15,0.2,0.0
